"Date","Site","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf"
2013-06-06,50,1.6,21.0289,10.11006,1.3648,1.8345,37.61047141,41.5,NA,NA,NA,NA,NA,35.56666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,2.8,15.5517,9.02333,6.8556,1.566,38.54422544,33.2,NA,NA,NA,NA,NA,38.13333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,3.8,11.4643,7.86723,6.931,1.3478,36.96300069,27.4,NA,NA,NA,NA,NA,35.56666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,5,9.6415,11.63027,3.6143,1.3478,36.83266312,21.7,NA,NA,NA,NA,NA,35.56666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,5.2,9.6305,11.62356,3.4516,1.2974,36.65932637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,5.5,9.6223,11.63794,3.9039,1.331,36.71188948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,5.8,9.6167,11.66812,3.9079,1.3142,36.61492922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,6,9.6125,11.66078,3.7849,1.3142,36.9161948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,6.2,9.6093,11.64577,3.7333,1.2638,36.67878439,32.4,NA,NA,NA,NA,NA,35.56666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,8,9.587,11.6316,3.1461,1.2638,36.78343627,35.7,NA,NA,NA,NA,NA,35.56666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,9,9.5774,11.569,3.1382,1.2303,36.75124251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,50,9.3,9.556,11.33764,3.2175,1.6163,36.72885832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,0.1,23.6155,8.96649,2.3249,2.0695,37.0997335,21.7,NA,NA,NA,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,0.8,22.1129,10.0503,2.5947,2.0863,36.84333976,31.65,NA,NA,NA,NA,NA,38.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,1.6,19.1545,10.5277,3.3643,2.5395,36.36165977,21.7,NA,NA,NA,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,2.8,15.8601,9.26404,8.0617,3.5466,39.42734745,36.15,NA,NA,NA,NA,NA,38.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,3.8,12.059,6.86968,8.8313,3.0095,37.41619886,22.5,NA,NA,NA,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,5,9.9824,12.25437,2.3884,1.2974,37.05560983,23.4,NA,NA,NA,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,5.2,9.9568,12.28457,2.3884,1.2638,37.08140239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,5.5,9.9194,12.30896,2.2019,1.0288,36.8924098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,5.8,9.9129,12.3276,2.1265,0.9953,37.02030884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,6,9.9076,12.34,2.2733,0.9281,36.98641219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,6.2,9.8992,12.31133,2.7375,0.9281,36.96395229,19.1,NA,NA,NA,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,8,9.8665,12.15532,2.1265,0.9449,36.95949287,18.3,NA,NA,NA,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,9,9.8544,12.05121,2.0115,1.0456,36.92772182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,50,9.3,9.8544,12.05121,2.0115,1.0456,36.92772182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,0.1,22.9495,7.45937,1.8925,0.7267,37.5744161,36.7,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,0.8,22.5466,9.26422,2.0075,1.0456,37.55133847,37.5,NA,NA,NA,NA,NA,39.76666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,1.6,20.6394,10.20909,3.7214,2.1534,37.43846462,37.5,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,2.8,16.7383,8.85413,7.3833,2.8584,39.60188484,39.1,NA,NA,NA,NA,NA,39.76666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,3.8,13.2066,7.78074,5.0901,2.1367,38.21614272,38.3,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,5,10.2437,11.46874,3.2215,1.0288,37.72642737,31.9,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,5.2,10.2291,11.528,2.7018,0.7267,37.68000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,5.5,10.1603,11.65422,2.5709,0.7603,37.65810658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,5.8,10.1469,11.67384,2.7573,0.8106,37.55984717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,6,10.1438,11.68085,2.2257,0.8274,37.68870492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,6.2,10.151,11.68454,2.0829,0.7267,37.66860683,39.1,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,8,10.0617,11.45681,2.3884,0.7603,37.76597608,38.3,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,9,10.0393,10.98889,2.7097,0.7771,37.92223046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,50,9.3,10.0393,10.98889,2.7097,0.7771,37.92223046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,0.1,26.0938,9.11066,1.1268,1.0456,38.592629,29.95,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,0.8,25.8227,9.52032,1.2497,1.0121,38.45597436,33.9,NA,NA,NA,NA,NA,40.58333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,1.6,22.0925,12.75283,2.0948,2.0863,37.80657922,33.15,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,2.8,17.446,9.89495,8.383,2.5898,39.38655301,30.75,NA,NA,NA,NA,NA,40.58333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,3.8,12.9219,7.40745,6.812,2.0695,38.2299221,39.73333333,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,5,10.3535,11.26435,3.162,0.5757,37.47228834,27.55,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,5.2,10.2708,11.37895,2.6343,0.4078,37.40330154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,5.5,10.2623,11.41156,2.3209,0.4582,37.43736012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,5.8,10.2183,11.38985,2.1979,0.5589,37.40853537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,6,10.2116,11.38496,2.0194,0.4749,37.43500655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,6.2,10.1963,11.32331,2.0194,0.4917,37.44881714,33.15,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,8,10.064,9.97111,1.6941,0.5421,38.42800645,54.95,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,9,9.989,8.24386,1.7417,1.0456,39.85092457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,50,9.3,9.9207,5.88298,1.829,1.6499,43.40398455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-27,50,0.1,25.412,9.16612,0.369,1.3478,38.96194467,23.2,NA,7,6,3,NA,41.4,NA,0,91,15,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333333333,NA,6.06666666666667
2013-06-27,50,0.8,25.0027,11.13629,0.4206,1.3813,39.03196512,30.3,NA,5,9,4,NA,41.4,NA,0,91,15,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,6.06666666666667
2013-06-27,50,1.6,22.4631,13.25455,2.5074,2.2206,38.15723795,28.8,NA,4,8,4,NA,41.4,NA,0,91,15,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6.06666666666667
2013-06-27,50,2.8,16.5411,8.53082,8.1252,3.127,40.03669408,22.4,NA,0,8,3,NA,41.4,NA,0,91,15,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,6.06666666666667
2013-06-27,50,3.8,12.2457,7.17149,6.324,1.8681,38.43496304,41.16666667,NA,12,20,2,NA,41.4,NA,0,91,15,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,6.06666666666667
2013-06-27,50,5,10.3672,11.16982,3.2175,0.8274,37.73149184,23.2,NA,33,18,3,NA,41.4,NA,0,91,15,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,6.06666666666667
2013-06-27,50,5.2,10.2937,11.30782,2.3804,0.7267,37.57096744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-27,50,5.5,10.224,11.31306,2.2217,0.4078,37.45792991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-27,50,5.8,10.19,11.21699,2.067,0.5085,37.54309476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-27,50,6,10.1705,11.15534,2.0035,0.4917,37.68821785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-27,50,6.2,10.1482,11.05656,1.9361,0.5085,37.75145477,27.2,NA,34,16,4,NA,41.4,NA,0,91,15,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,6.06666666666667
2013-06-27,50,8,10.0414,9.02548,1.5037,0.7267,39.2978131,71.6,NA,38,17,6,NA,41.4,NA,0,91,15,NA,NA,NA,NA,NA,NA,NA,NA,9.16666666666667,NA,6.06666666666667
2013-06-27,50,9,9.9304,6.04118,1.821,2.4556,44.10958587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-27,50,9.3,9.9542,6.41608,2.2019,2.6906,43.40113587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-03,50,0.1,24.0484,8.03585,4.0547,1.801,37.53140225,38.9,NA,20,26,4,NA,68.9,NA,12,30,11,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,3.81818181818182
2013-07-03,50,0.8,23.679,9.11785,4.3086,1.8681,38.09768859,48,NA,25,13,4,NA,68.9,NA,12,30,11,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,3.81818181818182
2013-07-03,50,1.6,21.7609,9.77291,5.102,2.7073,37.28537096,49.9,NA,5,9,4,NA,68.9,NA,12,30,11,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,3.81818181818182
2013-07-03,50,2.8,18.7877,11.92082,4.5466,4.688,39.61342519,74.4,NA,6,15,3,NA,68.9,NA,12,30,11,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3.81818181818182
2013-07-03,50,3.8,13.8823,7.56839,9.1091,3.0766,39.00086298,42.6,NA,16,42,2,NA,68.9,NA,12,30,11,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,3.81818181818182
2013-07-03,50,5,10.6886,10.39578,6.9032,1.6163,37.74162348,45.3,NA,43,24,8,NA,68.9,NA,12,30,11,NA,NA,NA,NA,NA,NA,NA,NA,8.375,NA,3.81818181818182
2013-07-03,50,5.2,10.518,10.48917,6.8199,1.3142,38.00203845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-03,50,5.5,10.3277,10.92485,4.8005,1.0456,37.61300986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-03,50,5.8,10.2359,10.92567,2.9041,0.7267,37.64321283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-03,50,6,10.1828,10.85796,2.7216,0.7603,37.58588177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-03,50,6.2,10.1631,10.79923,2.067,0.7603,37.62179845,33.5,NA,31,18,0,NA,68.9,NA,12,30,11,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,3.81818181818182
2013-07-03,50,8,10.0321,8.42135,1.1783,1.0121,39.38048134,35.3,NA,42,16,2,NA,68.9,NA,12,30,11,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,3.81818181818182
2013-07-03,50,9,9.9384,5.41901,1.6108,1.1967,44.31308339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-03,50,9.3,9.9073,3.95082,1.3648,1.8345,46.61781936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,50,0.1,23.1061,6.2311,5.0782,8.9345,35.11698179,55.5,NA,25,18,4,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,10.75,NA,4.2
2013-07-11,50,0.8,22.983,6.3483,7.415,8.666,35.30603958,118.8,NA,3,4,22,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,0.318181818181818,NA,4.2
2013-07-11,50,1.6,22.9477,6.59896,8.0458,9.2367,35.21390125,42.2,NA,2,4,4,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,4.2
2013-07-11,50,2.8,20.6257,6.86911,7.9109,6.8196,36.53734106,28,NA,4,3,3,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,4.2
2013-07-11,50,3.8,19.2663,6.85613,9.7637,5.7118,37.59716895,24.7,NA,9,9,4,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,4.2
2013-07-11,50,5,13.3908,7.97146,5.7447,2.0695,43.52081147,20.5,NA,84,21,3,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,4.2
2013-07-11,50,5.2,12.5805,8.25148,5.1377,2.0527,42.76191451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,50,5.5,12.0959,8.36328,4.0983,2.3381,42.99438156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,50,5.8,12.6156,7.94585,3.8206,1.8345,43.04471198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,50,6,12.1981,7.98126,3.5191,1.5156,42.54592597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,50,6.2,11.4363,8.18812,3.2493,1.8177,43.25861006,23,NA,78,22,0,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,4.2
2013-07-11,50,8,10.4522,7.27893,2.0869,0.6932,41.23834837,23.8,NA,176,27,3,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,67.6666666666667,NA,4.2
2013-07-11,50,9,10.304,6.98551,1.9956,2.1367,41.78221687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,50,9.3,10.2905,7.06448,1.8726,3.3116,42.40969125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,50,0.1,23.6396,7.36561,3.8999,5.9133,35.64613637,29.3,NA,21.75,15.75,4.5,NA,35,NA,11.5,37.75,10.5,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,NA,4.69047619047619
2013-07-15,50,0.8,22.4029,8.13534,4.0388,6.1315,35.92039625,35.9,NA,3.75,4.25,18,NA,35,NA,11.5,37.75,10.5,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,NA,4.69047619047619
2013-07-15,50,1.6,20.3264,8.45387,7.6768,7.491,36.0289287,27.7,NA,2.5,4.75,4.5,NA,35,NA,11.5,37.75,10.5,NA,NA,NA,NA,NA,NA,NA,NA,1.61111111111111,NA,4.69047619047619
2013-07-15,50,2.8,18.857,8.72596,7.054,6.9539,37.18929877,28.5,NA,6.75,5.25,2.75,NA,35,NA,11.5,37.75,10.5,NA,NA,NA,NA,NA,NA,NA,NA,4.36363636363636,NA,4.69047619047619
2013-07-15,50,3.8,16.6329,8.1352,8.0061,5.6447,41.78266258,21.1,NA,29.75,10.75,4.25,NA,35,NA,11.5,37.75,10.5,NA,NA,NA,NA,NA,NA,NA,NA,9.52941176470588,NA,4.69047619047619
2013-07-15,50,5,12.8347,7.88975,5.1973,2.5059,43.61703296,21.9,NA,67.75,20.75,6.25,NA,35,NA,11.5,37.75,10.5,NA,NA,NA,NA,NA,NA,NA,NA,14.16,NA,4.69047619047619
2013-07-15,50,5.2,12.2517,7.84434,4.86,2.5227,43.10032524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,50,5.5,12.0212,7.4893,3.4675,2.2374,43.57991967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,50,5.8,11.8186,6.94655,3.4,2.3213,43.19215189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,50,6,11.4486,6.56493,3.6421,1.4653,42.81179418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,50,6.2,11.2678,6.37774,3.162,1.482,42.91027952,17,NA,97.5,21.5,0.75,NA,35,NA,11.5,37.75,10.5,NA,NA,NA,NA,NA,NA,NA,NA,158.666666666667,NA,4.69047619047619
2013-07-15,50,8,10.6249,5.65129,2.1384,1.1296,41.93025462,21.1,NA,139.5,24,4.75,NA,35,NA,11.5,37.75,10.5,NA,NA,NA,NA,NA,NA,NA,NA,34.4210526315789,NA,4.69047619047619
2013-07-15,50,9,10.3828,5.38934,1.702,3.7816,42.2710762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,50,9.3,10.3391,5.18847,1.5552,5.3761,43.57103252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-18,50,0.1,26.7469,6.842,3.1779,4.5873,36.98504767,30.9,NA,18.5,13.5,5,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,5.13636363636364
2013-07-18,50,0.8,25.4342,6.83283,3.4715,4.5537,37.74080024,36.65,NA,4.5,4.5,14,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,0.642857142857143,NA,5.13636363636364
2013-07-18,50,1.6,21.1256,7.72414,7.9506,5.9636,37.31706567,41.55,NA,3,5.5,5,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,5.13636363636364
2013-07-18,50,2.8,19.006,7.93597,7.8752,6.5679,37.971523,59.1,NA,9.5,7.5,2.5,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,6.8,NA,5.13636363636364
2013-07-18,50,3.8,16.3183,7.74132,10.4103,5.4265,43.44617159,31.3,NA,50.5,12.5,4.5,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,5.13636363636364
2013-07-18,50,5,12.7367,7.82819,6.5263,2.0695,43.21474997,23.95,NA,51.5,20.5,9.5,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,7.57894736842105,NA,5.13636363636364
2013-07-18,50,5.2,12.9919,7.3583,5.4789,1.8681,43.67438877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-18,50,5.5,12.8057,7.29007,4.4157,1.7338,43.07911285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-18,50,5.8,12.1276,7.0028,3.8801,1.5828,42.50191835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-18,50,6,11.7618,6.73272,3.0946,1.566,42.585328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-18,50,6.2,11.5303,6.62853,2.4558,1.7674,42.6004781,34.15,NA,117,21,1.5,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,5.13636363636364
2013-07-18,50,8,10.7223,5.5661,2.0194,1.5324,42.43843768,29.65,NA,103,21,6.5,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,19.0769230769231,NA,5.13636363636364
2013-07-18,50,9,10.4812,5.69266,1.3331,5.7118,45.35677437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-18,50,9.3,10.5049,5.80959,1.3212,6.4839,46.9597276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-22,50,0.1,25.6721,5.63641,3.9475,3.0598,36.16480739,32.5,NA,15.25,11.25,5.5,NA,51.53333333,NA,12.5,51.25,11.5,NA,NA,NA,NA,NA,NA,NA,NA,4.81818181818182,NA,5.54347826086957
2013-07-22,50,0.8,25.7343,5.70428,4.5149,3.0934,36.15228352,37.4,NA,5.25,4.75,10,NA,51.53333333,NA,12.5,51.25,11.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5.54347826086957
2013-07-22,50,1.6,24.7109,6.31659,7.046,4.9062,37.22354333,55.4,NA,3.5,6.25,5.5,NA,51.53333333,NA,12.5,51.25,11.5,NA,NA,NA,NA,NA,NA,NA,NA,1.77272727272727,NA,5.54347826086957
2013-07-22,50,2.8,18.9982,7.83569,11.4379,5.6951,38.38217368,89.7,NA,12.25,9.75,2.25,NA,51.53333333,NA,12.5,51.25,11.5,NA,NA,NA,NA,NA,NA,NA,NA,9.77777777777778,NA,5.54347826086957
